year,bujiness_classify,doc_type,label_jpn,prefix,element,periodType,balance,abstract
2014,cai,bs,その他、無形固定資産,jppfs_cor,OtherIA,instant,debit,false
2014,cai,bs,無形固定資産,jppfs_cor,IntangibleAssets,instant,debit,false
2014,cai,bs,投資その他の資産 [タイトル項目],jppfs_cor,InvestmentsAndOtherAssetsAbstract,duration,,true
2014,cai,bs,関係会社株式その他流動資産に属しない有価証券、投資その他の資産 [タイトル項目],jppfs_cor,StocksOfSubsidiariesAndAffiliatesAndOtherNoncurrentSecuritiesIOAAbstract,duration,,true
2014,cai,bs,投資有価証券,jppfs_cor,InvestmentSecurities,instant,debit,false
2014,cai,bs,関係会社株式,jppfs_cor,StocksOfSubsidiariesAndAffiliates,instant,debit,false
2014,cai,bs,関係会社社債,jppfs_cor,BondsOfSubsidiariesAndAffiliates,instant,debit,false
2014,cai,bs,その他の関係会社有価証券,jppfs_cor,InvestmentsInOtherSecuritiesOfSubsidiariesAndAffiliates,instant,debit,false
2014,cai,bs,営業投資有価証券,jppfs_cor,OperationalInvestmentSecuritiesIOA,instant,debit,false
2014,cai,bs,出資金 [タイトル項目],jppfs_cor,InvestmentsInCapitalAbstract,duration,,true
2014,cai,bs,出資金,jppfs_cor,InvestmentsInCapital,instant,debit,false
2014,cai,bs,関係会社出資金,jppfs_cor,InvestmentsInCapitalOfSubsidiariesAndAffiliates,instant,debit,false
2014,cai,bs,営業出資金,jppfs_cor,OperatingInvestmentsInCapital,instant,debit,false
2014,cai,bs,匿名組合出資金,jppfs_cor,InvestmentsInSilentPartnership,instant,debit,false
2014,cai,bs,長期貸付金 [タイトル項目],jppfs_cor,LongTermLoansReceivableAbstract,duration,,true
2014,cai,bs,長期貸付金,jppfs_cor,LongTermLoansReceivable,instant,debit,false
2014,cai,bs,貸倒引当金、長期貸付金,jppfs_cor,AllowanceForDoubtfulAccountsLongTermLoansReceivable,instant,debit,false
2014,cai,bs,長期貸付金（純額）,jppfs_cor,LongTermLoansReceivableNet,instant,debit,false
2014,cai,bs,関係会社長期貸付金,jppfs_cor,LongTermLoansReceivableFromSubsidiariesAndAffiliates,instant,debit,false
2014,cai,bs,貸倒引当金、関係会社長期貸付金,jppfs_cor,AllowanceForDoubtfulAccountsLongTermLoansReceivableFromSubsidiariesAndAffiliates,instant,debit,false
2014,cai,bs,関係会社長期貸付金（純額）,jppfs_cor,LongTermLoansReceivableFromSubsidiariesAndAffiliatesNet,instant,debit,false
2014,cai,bs,株主、役員又は従業員に対する長期貸付金,jppfs_cor,LongTermLoansReceivableFromShareholdersDirectorsOrEmployees,instant,debit,false
2014,cai,bs,貸倒引当金、株主、役員又は従業員に対する長期貸付金,jppfs_cor,AllowanceForDoubtfulAccountsLongTermLoansReceivableFromShareholdersDirectorsOrEmployees,instant,debit,false
2014,cai,bs,株主、役員又は従業員に対する長期貸付金（純額）,jppfs_cor,LongTermLoansReceivableFromShareholdersDirectorsOrEmployeesNet,instant,debit,false
2014,cai,bs,従業員に対する長期貸付金,jppfs_cor,LongTermLoansReceivableFromEmployees,instant,debit,false
2014,cai,bs,貸倒引当金、従業員に対する長期貸付金,jppfs_cor,AllowanceForDoubtfulAccountsLongTermLoansReceivableFromEmployees,instant,debit,false
2014,cai,bs,従業員に対する長期貸付金（純額）,jppfs_cor,LongTermLoansReceivableFromEmployeesNet,instant,debit,false
2014,cai,bs,役員及び従業員に対する長期貸付金,jppfs_cor,LongTermLoansReceivableFromDirectorsAndEmployees,instant,debit,false
2014,cai,bs,役員に対する長期貸付金,jppfs_cor,LongTermLoansReceivableFromDirectors,instant,debit,false
2014,cai,bs,前各号に掲げられるものの外、流動資産、有形固定資産、無形固定資産又は繰延資産に属するもの以外の長期資産、投資その他の資産 [タイトル項目],jppfs_cor,OtherLongTermAssetsIOAAbstract,duration,,true
2014,cai,bs,親会社株式、投資その他の資産,jppfs_cor,StocksOfParentCompanyIOA,instant,debit,false
2014,cai,bs,破産更生債権等,jppfs_cor,ClaimsProvableInBankruptcyClaimsProvableInRehabilitationAndOther,instant,debit,false
2014,cai,bs,貸倒引当金、破産更生債権等,jppfs_cor,AllowanceForDoubtfulAccountsClaimsInBankruptcyReorganizationClaimsAndOther,instant,debit,false
2014,cai,bs,破産更生債権等（純額）,jppfs_cor,ClaimsProvableInBankruptcyClaimsProvableInRehabilitationAndOtherNet,instant,debit,false
2014,cai,bs,長期前払費用,jppfs_cor,LongTermPrepaidExpenses,instant,debit,false
2014,cai,bs,長期前払消費税等,jppfs_cor,LongTermPrepaidConsumptionTaxes,instant,debit,false
2014,cai,bs,前払年金費用、投資その他の資産,jppfs_cor,PrepaidPensionCostIOA,instant,debit,false
2014,cai,bs,退職給付に係る資産,jppfs_cor,NetDefinedBenefitAsset,instant,debit,false
2014,cai,bs,繰延税金資産、投資その他の資産,jppfs_cor,DeferredTaxAssetsIOA,instant,debit,false
2014,cai,bs,再評価に係る繰延税金資産,jppfs_cor,DeferredTaxAssetsForLandRevaluation,instant,debit,false
2014,cai,bs,投資不動産,jppfs_cor,RealEstateForInvestment,instant,debit,false
2014,cai,bs,減価償却累計額、投資不動産,jppfs_cor,AccumulatedDepreciationRealEstateForInvestment,instant,debit,false
2014,cai,bs,減損損失累計額、投資不動産,jppfs_cor,AccumulatedImpairmentLossRealEstateForInvestment,instant,debit,false
2014,cai,bs,減価償却累計額及び減損損失累計額、投資不動産,jppfs_cor,AccumulatedDepreciationAndImpairmentLossRealEstateForInvestment,instant,debit,false
2014,cai,bs,投資不動産（純額）,jppfs_cor,RealEstateForInvestmentNet,instant,debit,false
2014,cai,bs,不動産信託受益権,jppfs_cor,BeneficiaryRightOfRealEstateInTrust,instant,debit,false
2014,cai,bs,信託土地,jppfs_cor,LandInTrust,instant,debit,false
2014,cai,bs,信託建物,jppfs_cor,BuildingsInTrust,instant,debit,false
2014,cai,bs,リース投資資産、投資その他の資産,jppfs_cor,LeaseInvestmentAssetsIOA,instant,debit,false
2014,cai,bs,デリバティブ債権、投資その他の資産,jppfs_cor,DerivativesIOA,instant,debit,false
2014,cai,bs,為替予約、投資その他の資産,jppfs_cor,ForwardExchangeContractsIOA,instant,debit,false
2014,cai,bs,金利スワップ資産、投資その他の資産,jppfs_cor,InterestRateSwapAssetsIOA,instant,debit,false
2014,cai,bs,金利スワップ、投資その他の資産,jppfs_cor,InterestRateSwapIOA,instant,debit,false
2014,cai,bs,買建通貨オプション、投資その他の資産,jppfs_cor,PurchasedCurrencyOptionIOA,instant,debit,false
2014,cai,bs,通貨オプション、投資その他の資産,jppfs_cor,CurrencyOptionIOA,instant,debit,false
2014,cai,bs,オプション資産、投資その他の資産,jppfs_cor,OptionIOA,instant,debit,false
2014,cai,bs,長期預け金,jppfs_cor,LongTermDeposits,instant,debit,false
2014,cai,bs,長期預金,jppfs_cor,LongTermTimeDeposits,instant,debit,false
2014,cai,bs,保険積立金,jppfs_cor,InsuranceFunds,instant,debit,false
2014,cai,bs,生命保険積立金,jppfs_cor,LifeInsuranceFunds,instant,debit,false
2014,cai,bs,団体生命保険金,jppfs_cor,GroupLifeInsurance,instant,debit,false
2014,cai,bs,会員権,jppfs_cor,Membership,instant,debit,false
2014,cai,bs,ゴルフ会員権,jppfs_cor,GolfClubMembership,instant,debit,false
2014,cai,bs,施設利用会員権,jppfs_cor,FacilityMembership,instant,debit,false
2014,cai,bs,差入保証金、投資その他の資産,jppfs_cor,GuaranteeDepositsIOA,instant,debit,false
2014,cai,bs,関係会社長期未収入金,jppfs_cor,LongTermAccountsReceivableFromSubsidiariesAndAffiliates,instant,debit,false
2014,cai,bs,敷金,jppfs_cor,LeaseDepositsIOA,instant,debit,false
2014,cai,bs,敷金及び保証金,jppfs_cor,LeaseAndGuaranteeDeposits,instant,debit,false
2014,cai,bs,固定化営業債権,jppfs_cor,BadDebts,instant,debit,false
2014,cai,bs,事業保険積立金,jppfs_cor,BusinessInsuranceFunds,instant,debit,false
2014,cai,bs,事業保険金,jppfs_cor,BusinessInsurance,instant,debit,false
2014,cai,bs,入会金、投資その他の資産,jppfs_cor,AdmissionFeeIOA,instant,debit,false
2014,cai,bs,入会保証金,jppfs_cor,DepositsOnAdmission,instant,debit,false
2014,cai,bs,信託受益権,jppfs_cor,TrustBeneficiaryRightIOA,instant,debit,false
2014,cai,bs,長期営業外未収入金,jppfs_cor,LongTermNonOperatingAccountsReceivable,instant,debit,false
2014,cai,bs,長期未収入金,jppfs_cor,LongTermAccountsReceivableOther,instant,debit,false
2014,cai,bs,建設協力金,jppfs_cor,ConstructionAssistanceFundReceivables,instant,debit,false
2014,cai,bs,店舗賃借仮勘定,jppfs_cor,DepositsForStoresInPreparation,instant,debit,false
2014,cai,bs,役員退職積立金、投資その他の資産,jppfs_cor,FundForRetirementBenefitsForDirectorsIOA,instant,debit,false
2014,cai,bs,役員に対する保険積立金,jppfs_cor,InsuranceFundsForDirectors,instant,debit,false
2014,cai,bs,長期投資,jppfs_cor,LongTermInvestments,instant,debit,false
2014,cai,bs,その他、投資その他の資産,jppfs_cor,OtherIOA,instant,debit,false
2014,cai,bs,投資その他の資産に属する資産に係る引当金 [タイトル項目],jppfs_cor,AllowanceInvestmentAndOtherAssetsAbstract,duration,,true
2014,cai,bs,貸倒引当金、投資その他の資産、一括控除,jppfs_cor,AllowanceForDoubtfulAccountsIOAByGroup,instant,debit,false
2014,cai,bs,投資損失引当金,jppfs_cor,AllowanceForInvestmentLoss,instant,debit,false
2014,cai,bs,投資その他の資産（総額）,jppfs_cor,InvestmentsAndOtherAssetsGross,instant,debit,false
2014,cai,bs,減価償却累計額、投資その他の資産、一括控除,jppfs_cor,AccumulatedDepreciationIOAByGroup,instant,debit,false
2014,cai,bs,減損損失累計額、投資その他の資産、一括控除,jppfs_cor,AccumulatedImpairmentLossIOAByGroup,instant,debit,false
2014,cai,bs,減価償却累計額及び減損損失累計額、投資その他の資産、一括控除,jppfs_cor,AccumulatedDepreciationAndImpairmentLossIOAByGroup,instant,debit,false
2014,cai,bs,投資その他の資産,jppfs_cor,InvestmentsAndOtherAssets,instant,debit,false
2014,cai,bs,固定資産,jppfs_cor,NoncurrentAssets,instant,debit,false
2014,cai,bs,繰延資産 [タイトル項目],jppfs_cor,DeferredAssetsAbstract,duration,,true
2014,cai,bs,創立費、繰延資産,jppfs_cor,DeferredOrganizationExpensesDA,instant,debit,false
2014,cai,bs,開業費、繰延資産,jppfs_cor,BusinessCommencementExpensesDA,instant,debit,false
2014,cai,bs,株式交付費、繰延資産,jppfs_cor,StockIssuanceCostDA,instant,debit,false
2014,cai,bs,社債発行費、繰延資産,jppfs_cor,BondIssuanceCostDA,instant,debit,false
2014,cai,bs,開発費、繰延資産,jppfs_cor,DevelopmentExpensesDA,instant,debit,false
2014,cai,bs,その他、繰延資産,jppfs_cor,OtherDA,instant,debit,false
2014,cai,bs,繰延資産,jppfs_cor,DeferredAssets,instant,debit,false
2014,cai,bs,資産,jppfs_cor,Assets,instant,debit,false
2014,cai,bs,負債の部 [タイトル項目],jppfs_cor,LiabilitiesAbstract,duration,,true
2014,cai,bs,流動負債 [タイトル項目],jppfs_cor,CurrentLiabilitiesAbstract,duration,,true
2014,cai,bs,支払手形及び買掛金,jppfs_cor,NotesAndAccountsPayableTrade,instant,credit,false
2014,cai,bs,支払手形,jppfs_cor,NotesPayableTrade,instant,credit,false
2014,cai,bs,買掛金,jppfs_cor,AccountsPayableTrade,instant,credit,false
2014,cai,bs,営業未払金,jppfs_cor,OperatingAccountsPayable,instant,credit,false
2014,cai,bs,支払手形及び営業未払金,jppfs_cor,NotesAndOperatingAccountsPayableTrade,instant,credit,false
2014,cai,bs,電子記録債務、流動負債,jppfs_cor,ElectronicallyRecordedObligationsOperatingCL,instant,credit,false
2014,cai,bs,業務未払金,jppfs_cor,AccountsPayableOperatingSpecific,instant,credit,false
2014,cai,bs,受託販売未払金,jppfs_cor,AccountsPayableConsignment,instant,credit,false
2014,cai,bs,不動産事業未払金,jppfs_cor,AccountsPayableRealEstate,instant,credit,false
2014,cai,bs,加盟店借勘定,jppfs_cor,DueToFranchisedStores,instant,credit,false
2014,cai,bs,商品券,jppfs_cor,GiftCertificates,instant,credit,false
2014,cai,bs,未成業務受入金,jppfs_cor,AdvancesReceivedOnUncompletedContracts,instant,credit,false
2014,cai,bs,不動産事業受入金,jppfs_cor,DepositReceivedRealEstate,instant,credit,false
2014,cai,bs,未払金及び未払費用,jppfs_cor,AccountsPayableOtherAndAccruedExpenses,instant,credit,false
2014,cai,bs,未払費用,jppfs_cor,AccruedExpenses,instant,credit,false
2014,cai,bs,繰延税金負債、流動負債,jppfs_cor,DeferredTaxLiabilitiesCL,instant,credit,false
2014,cai,bs,前受金,jppfs_cor,AdvancesReceived,instant,credit,false
2014,cai,bs,前受工事負担金,jppfs_cor,DeferredContributionForConstruction,instant,credit,false
2014,cai,bs,前受収益,jppfs_cor,UnearnedRevenue,instant,credit,false
2014,cai,bs,リース債務、流動負債,jppfs_cor,LeaseObligationsCL,instant,credit,false
2014,cai,bs,資産除去債務、流動負債,jppfs_cor,AssetRetirementObligationsCL,instant,credit,false
2014,cai,bs,デリバティブ債務、流動負債,jppfs_cor,DerivativesLiabilitiesCL,instant,credit,false
2014,cai,bs,為替予約、流動負債,jppfs_cor,ForwardExchangeContractsCL,instant,credit,false
2014,cai,bs,金利スワップ負債、流動負債,jppfs_cor,InterestRateSwapLiabilitiesCL,instant,credit,false
2014,cai,bs,金利スワップ、流動負債,jppfs_cor,InterestRateSwapCL,instant,credit,false
2014,cai,bs,売建通貨オプション、流動負債,jppfs_cor,SoldCurrencyOptionCL,instant,credit,false
2014,cai,bs,通貨オプション、流動負債,jppfs_cor,CurrencyOptionCL,instant,credit,false
2014,cai,bs,オプション負債、流動負債,jppfs_cor,OptionCL,instant,credit,false
2014,cai,bs,引当金、流動負債 [タイトル項目],jppfs_cor,ProvisionCLAbstract,duration,,true
2014,cai,bs,製品保証引当金,jppfs_cor,ProvisionForProductWarranties,instant,credit,false
2014,cai,bs,賞与引当金,jppfs_cor,ProvisionForBonuses,instant,credit,false
2014,cai,bs,修繕引当金,jppfs_cor,ProvisionForRepairs,instant,credit,false
2014,cai,bs,役員賞与引当金,jppfs_cor,ProvisionForDirectorsBonuses,instant,credit,false
2014,cai,bs,債務保証損失引当金、流動負債,jppfs_cor,ProvisionForLossOnGuaranteesCL,instant,credit,false
2014,cai,bs,ポイント引当金、流動負債,jppfs_cor,ProvisionForPointCardCertificatesCL,instant,credit,false
2014,cai,bs,株主優待引当金、流動負債,jppfs_cor,ProvisionForShareholderBenefitProgramCL,instant,credit,false
2014,cai,bs,売上割戻引当金,jppfs_cor,ProvisionForSalesRebates,instant,credit,false
2014,cai,bs,工事損失引当金,jppfs_cor,ProvisionForLossOnConstructionContracts,instant,credit,false
2014,cai,bs,完成工事補償引当金,jppfs_cor,ProvisionForWarrantiesForCompletedConstruction,instant,credit,false
2014,cai,bs,店舗閉鎖損失引当金,jppfs_cor,ProvisionForLossOnStoreClosing,instant,credit,false
2014,cai,bs,販売促進引当金,jppfs_cor,ProvisionForSalesPromotionExpenses,instant,credit,false
2014,cai,bs,返品調整引当金,jppfs_cor,ProvisionForSalesReturns,instant,credit,false
2014,cai,bs,受注損失引当金、流動負債,jppfs_cor,ProvisionForLossOnOrderReceivedCL,instant,credit,false
2014,cai,bs,関係会社整理損失引当金、流動負債,jppfs_cor,ProvisionForLossOnLiquidationOfSubsidiariesAndAffiliatesCL,instant,credit,false
2014,cai,bs,事業整理損失引当金、流動負債,jppfs_cor,ProvisionForLossOnBusinessLiquidationCL,instant,credit,false
2014,cai,bs,関係会社事業損失引当金、流動負債,jppfs_cor,ProvisionForLossOnBusinessOfSubsidiariesAndAffiliatesCL,instant,credit,false
2014,cai,bs,事業構造改善引当金、流動負債,jppfs_cor,ProvisionForBusinessStructureImprovementCL,instant,credit,false
2014,cai,bs,環境対策引当金、流動負債,jppfs_cor,ProvisionForEnvironmentalMeasuresCL,instant,credit,false
2014,cai,bs,訴訟損失引当金、流動負債,jppfs_cor,ProvisionForLossOnLitigationCL,instant,credit,false
2014,cai,bs,利息返還損失引当金、流動負債,jppfs_cor,ProvisionForLossOnInterestRepaymentCL,instant,credit,false
2014,cai,bs,偶発損失引当金、流動負債,jppfs_cor,ProvisionForContingentLossCL,instant,credit,false
2014,cai,bs,ローン保証引当金、流動負債,jppfs_cor,ProvisionForGuaranteeForLoansCL,instant,credit,false
2014,cai,bs,災害損失引当金、流動負債,jppfs_cor,ProvisionForLossOnDisasterCL,instant,credit,false
2014,cai,bs,受注工事損失引当金、造船業,jppfs_cor,ProvisionForLossOnConstructionContractsVES,instant,credit,false
2014,cai,bs,船舶保証工事引当金、造船業,jppfs_cor,ProvisionForConstructionWarrantiesForVesselVES,instant,credit,false
2014,cai,bs,保証工事引当金、造船業,jppfs_cor,ProvisionForConstructionWarrantiesVES,instant,credit,false
2014,cai,bs,その他の引当金、流動負債,jppfs_cor,OtherProvisionCL,instant,credit,false
2014,cai,bs,引当金、流動負債,jppfs_cor,ProvisionCL,instant,credit,false
2014,cai,bs,通常の取引に関連して発生する未払金又は預り金で一般の取引慣行として発生後短期間に支払われるもの、流動負債 [タイトル項目],jppfs_cor,AccountsPayableOrdinaryTransactionsPaidInShortTermCLAbstract,duration,,true
2014,cai,bs,未払金,jppfs_cor,AccountsPayableOther,instant,credit,false
2014,cai,bs,未払法人税等,jppfs_cor,IncomeTaxesPayable,instant,credit,false
2014,cai,bs,未払事業所税,jppfs_cor,AccruedBusinessOfficeTaxes,instant,credit,false
2014,cai,bs,未払消費税等,jppfs_cor,AccruedConsumptionTaxes,instant,credit,false
2014,cai,bs,未払税金,jppfs_cor,AccruedTaxes,instant,credit,false
2014,cai,bs,未払酒税,jppfs_cor,AccruedAlcoholTax,instant,credit,false
2014,cai,bs,預り金,jppfs_cor,DepositsReceived,instant,credit,false
